code,title,description,credits,institution,department,prerequisites,has_lab,course_type
HRT 6204,Hospitality & Tourism Intern,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HRT 6205,Change Mang for Hosp & Tourism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HRT 6207,Work Experience HTM,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HRT 6250,Tourism Destination Developmnt,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HRT 6300,Hospitality & Tourism Rev Mgt,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HRT 6301,Hosp & Tour Indus Strtg Mang,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HRT 6491,Indep Study in Hosp & Tourism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HRT 6495,Spec Top Hospitality & Touris,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HRT 7000,Thesis Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
HRT 7040,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 1090,Aerobic/Anaerobic Activities,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 2110,Found of Hum Perf & Hlth Promo,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 2170,Meas & Eval Hum Perf/Hlth Prom,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 2320,Meth PE/Health Elem School,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 3200,Kinesiology & Biomechanics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 3201,Physiology of Exercise,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 3210,Motor Development & Motr Learn,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 3330,Exercise Physiol Lab Methods,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 4222,Physical Fitness Programming,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 4225,Cardiac Rehabilitation,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 4480,Eval Treatment Sport Injuries,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 4524,Sport Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 4990,Special Topics in Human Performance,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 4998,Practicum Human Performance,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 5222,Physical Fitness Programming,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 5524,Sport Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 5990,Special Topics in Human Performance,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDHP 5998,Practicum Human Performance,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HUMS 1090,Classical Myth & Art,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HUMS 2090,Spec Topics in Hums,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HUMS 4090,Special Topics in Humanities,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
HUMS 5090,Special Topics in Humanities,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
IDS 1001,Introductory Seminar,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
IDS 1002,Making Connections: Introduction to Integrative Learning,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
IDS 2001,Portfolio Development,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
IDS 3001,Intro to IDS,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
IDS 3002,Information Literacy and Scholarly Discourse,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
IDS 3096,Internship in IDS,,3,University Of New Orleans,PLACEHOLDER,,false,research
IDS 4091,Capstone Seminar,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
IS 306,Model United Nations,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
IS 409,Senior Exit Course,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
IS 499,Senior Honors Thesis,,3,University Of New Orleans,PLACEHOLDER,,false,research
IS 499,Internship Internatnl Studies,,3,University Of New Orleans,PLACEHOLDER,,false,research
IS 499,Honors Internship IS,,3,University Of New Orleans,PLACEHOLDER,,false,research
ITAL 1001,Basic Italian I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ITAL 1002,Basic Italian II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ITAL 2001,Intermediate Italian I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ITAL 3191,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ITAL 3192,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
ITAL 3193,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JAPN 1001,Basic Japanese I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JAPN 1002,Basic Japanese II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JAPN 2001,Intermediate Japanese I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JAPN 2002,Intermediate Japanese II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JAPN 3191,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JAPN 3192,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JAPN 3193,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JOUR 2700,Introduction to Journalism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JOUR 2790,Special Topics in Journalism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JOUR 3760,Educational Journalism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JOUR 4398,Internship in Journalism,,3,University Of New Orleans,PLACEHOLDER,,false,research
JOUR 4700,Advanced Journalism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JOUR 4710,Feature Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JOUR 5700,Advanced Journalism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JOUR 5710,Feature Writing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JOUR 5792,Independent Study,,3,University Of New Orleans,PLACEHOLDER,,false,research
JOUR 6700,Special Studies in Print Journalism,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JUST 6810,Theories of Justice,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JUST 6820,Justice and Law,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JUST 6830,Justice Research I,,3,University Of New Orleans,PLACEHOLDER,,false,research
JUST 6840,Justice Research II,,3,University Of New Orleans,PLACEHOLDER,,false,research
JUST 6900,Special Topics in Justice,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JUST 6980,Independent Study in Justice Studies,,3,University Of New Orleans,PLACEHOLDER,,false,research
JUST 6990,Justice Practicum,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JUST 7030,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JUST 7030,Justice Prospectus,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
JUST 7050,Dissertation Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
LAT 1011,Introductory Latin Reading I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
LAT 1012,Introductory Latin Reading II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
LAT 2011,Intermediate Latin Reading I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDLS 3100,Children�s Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDLS 4200,Young Adult Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDLS 5200,Young Adult Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDLS 6545,Literature for Gifted/Talented,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDLS 6650,Teaching Information Literacy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDLS 6710,Nonfiction Across Curriculum,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 2472,Business Communicatio Oral,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 2790,Business Communication,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 3070,Managing the Family Business,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 3071,Franchise Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 3090,Internship in Management,,3,University Of New Orleans,PLACEHOLDER,,false,research
MANG 3099,Senior Honors Thesis,,3,University Of New Orleans,PLACEHOLDER,,false,research
MANG 3401,Intro to Mgmt & Org Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 3402,Operations and Systems Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 3467,Human Resource Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 3491,Directed Study Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 3595,AApecial Topics Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 3778,Management Information Systems,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 3788,Business Applicatn Development,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4400,Survey Management Topics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4424,Leadership in Organizations,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4446,International Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4450,Disaster Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4468,HRM Strategy & Compensatn Syst,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4469,Staffing & Developing HR,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4470,Employment Law for Managers,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4471,Quality Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4472,Supply Chain Managment,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4474,Purchasing and Logistics Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4480,Business Policies & Problems,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4487,Org Behaviour,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4497,Current Topics in Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4710,Innovation Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4720,Cybersecurity Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4730,Bus Info Syst Anly & Design,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4750,Bus. Intelligence & Analytics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4760,Managing Electronic Commerce,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 4771,Business Analytics in Practice,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5400,Survey Management Topics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5407,Innovation Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5420,Organizational Theory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5424,Leadership in Organizations,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5446,International Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5450,Disaster Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5468,HRM Strategy & Compensatn Syst,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5469,Staffing & Developing HR,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5470,Employment Law for Managers,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5471,Quality Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5472,Supply Chain Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5497,Current Topics in Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5730,Bus Info Syst Anal,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 5750,Bus. Intelligence & Analytics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6401,Sem Organizational Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6424,Sport Leadership and Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6425,Small Group Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6446,International Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6467,Managing Human Resources,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6469,Staffing & Developing HRM,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6470,Employment Law for Managers,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6472,Project Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6476,Operations Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6480,Seminar Business Policies,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
MANG 6491,Ind Study in Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6494,Internship in Management,,3,University Of New Orleans,PLACEHOLDER,,false,research
MANG 6497,Spec Topic Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6710,Innovation Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MANG 6760,Managing Electronic Commerce,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3501,Principles of Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3505,Consumer Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3510,Intro to Marketing Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
MKT 3515,Personal Selling,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3526,Legal Environment of Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3530,Sales Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3540,Integrated Marketing Comm,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3552,Retailing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3580,Digital Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3590,Topic Seminar in Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
MKT 3591,Indep Study in Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 3599,Senior Honors Thesis,,3,University Of New Orleans,PLACEHOLDER,,false,research
MKT 4400,Marketing Found for Managers,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 4535,Services Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 4536,Health Care Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 4546,Int�l Marketing Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 4575,Logistics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 4580,Marketing Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 4585,Marketing Internship,,3,University Of New Orleans,PLACEHOLDER,,false,research
MKT 4590,Marketing Strategy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 4700,Marketing Analytics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 5535,Services Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 5536,Health Care Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 5546,Int�l Marketing Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 5575,Logistics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 5700,Marketing Analytics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 6503,Strategic Marketing Management,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 6510,Adv Analysis Consumer Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 6526,Sport Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 6535,Advanced Services Mkt Mgt,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 6536,Seminar Hlth Care Mang,,3,University Of New Orleans,PLACEHOLDER,,false,seminar
MKT 6546,Adv Sem International Markting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 6555,Marketing Research Methods,,3,University Of New Orleans,PLACEHOLDER,,false,research
MKT 6575,Logistics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MKT 6591,Independent Study in Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,research
MKT 6594,Internship in Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,research
MKT 6595,Special Topics in Marketing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1002,Mathematics Freshman Learning,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1003,Applied Algebra Support,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1006,Survey Math Supplement Support,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1011,Survey of Math Thought Support,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1012,Surv of Math II Support,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1013,Math Elem Teach Supp,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1014,Intro Stat Sci Supp,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1015,Applied Algebra Support,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1021,Prob Solv/Number Rel Elem Tchr,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1023,Prob Solv Geometry Elem Tchrs,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
MATH 1025,Precalc Alg Support,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
